[Cidade: Rio de Janeiro]
[Mês]	[Dia]	[Hora]	[Temp]	[Umi]	[Rad.Dir.]	[Rad.Dif.]	[Dir.Vento]	[Vel.Vento]
4	5	12	 25.500	 0.840	 247.000	 433.000	 360.000	 2.300
4	5	13	 26.000	 0.820	 77.000	 333.000	 360.000	 2.400
4	5	14	 26.500	 0.800	 96.000	 462.000	 360.000	 2.500
4	5	15	 27.000	 0.790	 40.000	 382.000	 200.000	 2.600
4	5	16	 26.300	 0.810	 22.000	 313.000	 200.000	 2.400
4	5	17	 25.700	 0.820	 135.000	 61.000	 200.000	 2.300
4	5	18	 25.000	 0.830	 3.000	 19.000	 180.000	 2.100
4	5	19	 24.700	 0.870	 0.000	 0.000	 180.000	 2.400
4	5	20	 24.300	 0.910	 0.000	 0.000	 180.000	 2.800
4	5	21	 24.000	 0.940	 0.000	 0.000	 350.000	 3.100
4	5	22	 23.300	 0.920	 0.000	 0.000	 350.000	 3.400
4	5	23	 22.700	 0.900	 0.000	 0.000	 350.000	 3.800
4	6	0	 22.000	 0.880	 0.000	 0.000	 340.000	 4.100
4	6	1	 22.000	 0.880	 0.000	 0.000	 340.000	 3.900
4	6	2	 22.000	 0.880	 0.000	 0.000	 340.000	 3.800
4	6	3	 22.000	 0.880	 0.000	 0.000	 350.000	 3.600
4	6	4	 22.300	 0.910	 0.000	 0.000	 350.000	 2.900
4	6	5	 22.700	 0.920	 0.000	 0.000	 350.000	 2.200
4	6	6	 23.000	 0.940	 0.000	 0.000	 350.000	 1.500
4	6	7	 23.000	 0.890	 5.000	 28.000	 350.000	 1.000
4	6	8	 23.000	 0.830	 13.000	 142.000	 350.000	 0.500
4	6	9	 23.000	 0.780	 6.000	 210.000	 0.000	 0.000
4	6	10	 23.500	 0.780	 151.000	 238.000	 0.000	 2.000
4	6	11	 24.000	 0.780	 183.000	 388.000	 0.000	 3.900
4	6	12	 24.500	 0.780	 170.000	 261.000	 0.000	 5.900
4	6	13	 25.000	 0.780	 354.000	 342.000	 0.000	 7.900
4	6	14	 25.500	 0.790	 115.000	 424.000	 0.000	 9.800
4	6	15	 26.000	 0.790	 507.000	 197.000	 230.000	 11.800
4	6	16	 26.000	 0.790	 270.000	 160.000	 230.000	 9.200
4	6	17	 26.000	 0.790	 242.000	 94.000	 230.000	 6.700
4	6	18	 26.000	 0.790	 42.000	 20.000	 200.000	 4.100
4	6	19	 25.300	 0.820	 0.000	 0.000	 200.000	 2.700
4	6	20	 24.700	 0.850	 0.000	 0.000	 200.000	 1.400
4	6	21	 24.000	 0.890	 0.000	 0.000	 0.000	 0.000
4	6	22	 23.700	 0.900	 0.000	 0.000	 0.000	 0.700
4	6	23	 23.300	 0.920	 0.000	 0.000	 0.000	 1.400
4	7	0	 23.000	 0.940	 0.000	 0.000	 350.000	 2.100
4	7	1	 22.800	 0.940	 0.000	 0.000	 350.000	 2.200
4	7	2	 22.700	 0.940	 0.000	 0.000	 350.000	 2.300
4	7	3	 22.500	 0.940	 0.000	 0.000	 350.000	 2.300
4	7	4	 22.300	 0.940	 0.000	 0.000	 350.000	 2.400
4	7	5	 22.200	 0.940	 0.000	 0.000	 350.000	 2.500
4	7	6	 22.000	 0.940	 0.000	 0.000	 350.000	 2.600
4	7	7	 22.700	 0.900	 53.000	 44.000	 350.000	 2.600
4	7	8	 23.300	 0.870	 79.000	 149.000	 350.000	 2.600
4	7	9	 24.000	 0.830	 54.000	 143.000	 10.000	 2.600
4	7	10	 25.000	 0.780	 107.000	 217.000	 10.000	 1.700
4	7	11	 26.000	 0.740	 45.000	 440.000	 10.000	 0.900
4	7	12	 27.000	 0.700	 116.000	 420.000	 0.000	 0.000
4	7	13	 26.700	 0.740	 226.000	 349.000	 0.000	 1.000
4	7	14	 26.300	 0.790	 200.000	 432.000	 0.000	 2.100
4	7	15	 26.000	 0.840	 117.000	 265.000	 180.000	 3.100
4	7	16	 25.700	 0.820	 165.000	 241.000	 180.000	 3.400
4	7	17	 25.300	 0.800	 59.000	 151.000	 180.000	 3.800
4	7	18	 25.000	 0.780	 7.000	 29.000	 220.000	 4.100
4	7	19	 25.000	 0.800	 0.000	 0.000	 220.000	 2.700
4	7	20	 25.000	 0.820	 0.000	 0.000	 220.000	 1.400
4	7	21	 25.000	 0.830	 0.000	 0.000	 0.000	 0.000
4	7	22	 24.800	 0.830	 0.000	 0.000	 0.000	 0.000
4	7	23	 24.700	 0.830	 0.000	 0.000	 0.000	 0.000
4	8	0	 24.500	 0.830	 0.000	 0.000	 0.000	 0.000
4	8	1	 24.300	 0.830	 0.000	 0.000	 0.000	 0.000
4	8	2	 24.200	 0.830	 0.000	 0.000	 0.000	 0.000
4	8	3	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
4	8	4	 23.700	 0.860	 0.000	 0.000	 0.000	 0.700
4	8	5	 23.300	 0.910	 0.000	 0.000	 0.000	 1.400
4	8	6	 23.000	 0.940	 0.000	 0.000	 360.000	 2.100
4	8	7	 23.700	 0.900	 7.000	 30.000	 360.000	 2.800
4	8	8	 24.300	 0.870	 80.000	 112.000	 360.000	 3.400
4	8	9	 25.000	 0.830	 176.000	 222.000	 10.000	 4.100
4	8	10	 25.200	 0.830	 214.000	 316.000	 10.000	 4.100
4	8	11	 25.300	 0.830	 181.000	 480.000	 10.000	 4.100
4	8	12	 25.500	 0.840	 162.000	 366.000	 10.000	 4.100
4	8	13	 25.700	 0.840	 176.000	 359.000	 10.000	 4.100
4	8	14	 25.800	 0.840	 264.000	 257.000	 10.000	 4.100
4	8	15	 26.000	 0.840	 86.000	 219.000	 90.000	 4.100
4	8	16	 26.300	 0.820	 116.000	 214.000	 90.000	 3.900
4	8	17	 26.700	 0.800	 46.000	 78.000	 90.000	 3.800
4	8	18	 27.000	 0.790	 7.000	 20.000	 160.000	 3.600
4	8	19	 26.800	 0.800	 0.000	 0.000	 160.000	 3.200
4	8	20	 26.600	 0.810	 0.000	 0.000	 160.000	 2.800
4	8	21	 26.300	 0.820	 0.000	 0.000	 160.000	 2.400
4	8	22	 26.100	 0.830	 0.000	 0.000	 160.000	 2.000
4	8	23	 25.900	 0.840	 0.000	 0.000	 160.000	 1.600
4	9	0	 25.700	 0.850	 0.000	 0.000	 160.000	 1.200
4	9	1	 25.400	 0.870	 0.000	 0.000	 160.000	 0.800
4	9	2	 25.200	 0.880	 0.000	 0.000	 160.000	 0.400
4	9	3	 25.000	 0.890	 0.000	 0.000	 0.000	 0.000
4	9	4	 24.700	 0.890	 0.000	 0.000	 0.000	 0.900
4	9	5	 24.300	 0.890	 0.000	 0.000	 0.000	 1.700
4	9	6	 24.000	 0.890	 0.000	 0.000	 40.000	 2.600
4	9	7	 24.700	 0.870	 168.000	 30.000	 40.000	 3.400
4	9	8	 25.300	 0.860	 384.000	 82.000	 40.000	 4.300
4	9	9	 26.000	 0.840	 637.000	 109.000	 10.000	 5.100
4	9	10	 26.300	 0.830	 662.000	 155.000	 10.000	 5.900
4	9	11	 26.700	 0.820	 757.000	 139.000	 10.000	 6.700
4	9	12	 27.000	 0.810	 790.000	 131.000	 10.000	 7.400
4	9	13	 27.300	 0.810	 851.000	 119.000	 10.000	 8.200
4	9	14	 27.700	 0.790	 826.000	 116.000	 10.000	 9.000
4	9	15	 28.000	 0.790	 805.000	 103.000	 160.000	 9.800
4	9	16	 27.700	 0.790	 727.000	 83.000	 160.000	 8.900
4	9	17	 27.300	 0.790	 549.000	 56.000	 160.000	 8.100
4	9	18	 27.000	 0.790	 110.000	 17.000	 180.000	 7.200
4	9	19	 26.700	 0.800	 0.000	 0.000	 180.000	 5.700
4	9	20	 26.300	 0.820	 0.000	 0.000	 180.000	 4.100
4	9	21	 26.000	 0.840	 0.000	 0.000	 200.000	 2.600
4	9	22	 26.000	 0.850	 0.000	 0.000	 200.000	 1.700
4	9	23	 26.000	 0.870	 0.000	 0.000	 200.000	 0.900
4	10	0	 26.000	 0.890	 0.000	 0.000	 0.000	 0.000
4	10	1	 26.200	 0.890	 0.000	 0.000	 0.000	 0.300
4	10	2	 26.400	 0.890	 0.000	 0.000	 0.000	 0.500
4	10	3	 26.600	 0.890	 0.000	 0.000	 0.000	 0.800
4	10	4	 26.800	 0.890	 0.000	 0.000	 0.000	 1.000
4	10	5	 26.900	 0.890	 0.000	 0.000	 0.000	 0.900
4	10	6	 26.900	 0.890	 0.000	 0.000	 340.000	 0.700
4	10	7	 27.000	 0.890	 214.000	 28.000	 340.000	 0.500
4	10	8	 27.400	 0.850	 529.000	 73.000	 340.000	 1.200
4	10	9	 27.900	 0.810	 592.000	 132.000	 360.000	 1.900
4	10	10	 28.400	 0.770	 641.000	 184.000	 360.000	 2.600
4	10	11	 28.800	 0.730	 430.000	 218.000	 360.000	 3.300
4	10	12	 29.300	 0.690	 802.000	 128.000	 140.000	 4.000
4	10	13	 29.800	 0.660	 756.000	 145.000	 140.000	 4.700
4	10	14	 30.200	 0.630	 605.000	 191.000	 140.000	 5.400
4	10	15	 30.700	 0.590	 838.000	 72.000	 180.000	 6.100
4	10	16	 29.800	 0.630	 471.000	 151.000	 180.000	 5.300
4	10	17	 29.000	 0.660	 225.000	 79.000	 180.000	 4.500
4	10	18	 28.100	 0.700	 81.000	 18.000	 250.000	 3.700
4	10	19	 27.200	 0.750	 0.000	 0.000	 250.000	 2.900
4	10	20	 26.400	 0.790	 0.000	 0.000	 250.000	 2.100
4	10	21	 25.500	 0.840	 0.000	 0.000	 30.000	 1.300
4	10	22	 25.800	 0.840	 0.000	 0.000	 30.000	 1.200
4	10	23	 26.100	 0.850	 0.000	 0.000	 30.000	 1.200
4	11	0	 26.400	 0.850	 0.000	 0.000	 30.000	 1.100
4	11	1	 26.700	 0.850	 0.000	 0.000	 30.000	 1.000
4	11	2	 26.300	 0.870	 0.000	 0.000	 30.000	 2.100
4	11	3	 26.000	 0.890	 0.000	 0.000	 360.000	 3.100
4	11	4	 26.000	 0.890	 0.000	 0.000	 360.000	 2.900
4	11	5	 26.000	 0.890	 0.000	 0.000	 360.000	 2.800
4	11	6	 26.000	 0.890	 0.000	 0.000	 360.000	 2.600
4	11	7	 27.200	 0.840	 334.000	 19.000	 360.000	 2.800
4	11	8	 28.300	 0.790	 695.000	 41.000	 360.000	 2.900
4	11	9	 29.500	 0.750	 796.000	 60.000	 360.000	 3.100
4	11	10	 30.700	 0.700	 856.000	 76.000	 360.000	 3.300
4	11	11	 31.800	 0.670	 838.000	 87.000	 360.000	 3.400
4	11	12	 33.000	 0.630	 862.000	 88.000	 40.000	 3.600
4	11	13	 32.000	 0.650	 853.000	 83.000	 40.000	 5.700
4	11	14	 31.000	 0.680	 744.000	 149.000	 40.000	 7.700
4	11	15	 30.000	 0.700	 797.000	 93.000	 170.000	 9.800
4	11	16	 29.300	 0.730	 646.000	 119.000	 170.000	 10.000
4	11	17	 28.700	 0.760	 76.000	 143.000	 170.000	 10.100
4	11	18	 28.000	 0.790	 23.000	 15.000	 200.000	 10.300
4	11	19	 27.700	 0.760	 0.000	 0.000	 200.000	 7.700
4	11	20	 27.300	 0.730	 0.000	 0.000	 200.000	 5.200
4	11	21	 27.000	 0.700	 0.000	 0.000	 360.000	 2.600
4	11	22	 27.000	 0.730	 0.000	 0.000	 360.000	 1.700
4	11	23	 27.000	 0.760	 0.000	 0.000	 360.000	 0.900
4	12	0	 27.000	 0.790	 0.000	 0.000	 0.000	 0.000
4	12	1	 27.000	 0.770	 0.000	 0.000	 0.000	 0.900
4	12	2	 27.000	 0.760	 0.000	 0.000	 0.000	 1.700
4	12	3	 27.000	 0.740	 0.000	 0.000	 290.000	 2.600
4	12	4	 27.000	 0.740	 0.000	 0.000	 290.000	 3.100
4	12	5	 27.000	 0.740	 0.000	 0.000	 290.000	 3.600
4	12	6	 27.000	 0.740	 0.000	 0.000	 330.000	 4.100
4	12	7	 27.000	 0.760	 50.000	 33.000	 330.000	 3.800
4	12	8	 27.000	 0.770	 540.000	 70.000	 330.000	 3.400
4	12	9	 27.000	 0.790	 779.000	 73.000	 40.000	 3.100
4	12	10	 28.000	 0.740	 851.000	 89.000	 40.000	 3.800
4	12	11	 29.000	 0.700	 882.000	 99.000	 40.000	 4.400
4	12	12	 30.000	 0.660	 854.000	 103.000	 360.000	 5.100
4	12	13	 30.000	 0.660	 899.000	 103.000	 360.000	 4.300
4	12	14	 30.000	 0.660	 842.000	 97.000	 360.000	 3.400
4	12	15	 30.000	 0.660	 831.000	 86.000	 30.000	 2.600
4	12	16	 30.000	 0.670	 716.000	 69.000	 30.000	 2.600
4	12	17	 30.000	 0.690	 566.000	 46.000	 30.000	 2.600
4	12	18	 30.000	 0.700	 153.000	 13.000	 350.000	 2.600
4	12	19	 29.500	 0.720	 0.000	 0.000	 350.000	 2.500
4	12	20	 29.000	 0.740	 0.000	 0.000	 350.000	 2.400
4	12	21	 28.500	 0.770	 0.000	 0.000	 350.000	 2.300
4	12	22	 28.000	 0.790	 0.000	 0.000	 350.000	 2.300
4	12	23	 27.500	 0.810	 0.000	 0.000	 350.000	 2.200
4	13	0	 27.000	 0.840	 0.000	 0.000	 50.000	 2.100
4	13	1	 26.300	 0.860	 0.000	 0.000	 0.000	 1.600
4	13	2	 25.500	 0.890	 0.000	 0.000	 0.000	 1.100
4	13	3	 24.800	 0.910	 0.000	 0.000	 0.000	 0.500
4	13	4	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
4	13	5	 23.000	 1.000	 0.000	 0.000	 0.000	 0.000
4	13	6	 24.000	 0.940	 0.000	 0.000	 0.000	 0.000
4	13	7	 24.000	 0.940	 155.000	 28.000	 80.000	 2.100
4	13	8	 25.000	 0.830	 530.000	 70.000	 60.000	 2.100
4	13	9	 26.000	 0.840	 567.000	 101.000	 60.000	 1.500
4	13	10	 26.000	 0.840	 782.000	 124.000	 40.000	 2.100
4	13	11	 29.000	 0.660	 763.000	 135.000	 60.000	 3.100
4	13	12	 23.000	 0.830	 639.000	 141.000	 240.000	 2.600
4	13	13	 28.000	 0.660	 760.000	 156.000	 180.000	 5.100
4	13	14	 29.000	 0.660	 712.000	 156.000	 210.000	 5.100
4	13	15	 29.000	 0.620	 419.000	 150.000	 200.000	 5.100
4	13	16	 28.000	 0.660	 510.000	 147.000	 210.000	 5.100
4	13	17	 28.000	 0.740	 308.000	 77.000	 210.000	 4.100
4	13	18	 27.000	 0.790	 21.000	 19.000	 220.000	 5.100
4	13	19	 27.000	 0.700	 0.000	 0.000	 210.000	 4.100
4	13	20	 27.000	 0.700	 0.000	 0.000	 210.000	 4.100
4	13	21	 26.000	 0.740	 0.000	 0.000	 200.000	 3.100
4	13	22	 25.700	 0.780	 0.000	 0.000	 200.000	 2.900
4	13	23	 25.500	 0.810	 0.000	 0.000	 0.000	 2.700
4	14	0	 25.200	 0.850	 0.000	 0.000	 0.000	 2.400
4	14	1	 24.900	 0.890	 0.000	 0.000	 0.000	 2.200
4	14	2	 24.900	 0.890	 0.000	 0.000	 0.000	 1.800
4	14	3	 24.800	 0.900	 0.000	 0.000	 0.000	 1.500
4	14	4	 24.800	 0.900	 0.000	 0.000	 0.000	 1.100
4	14	5	 25.200	 0.880	 0.000	 0.000	 0.000	 1.200
4	14	6	 25.500	 0.880	 0.000	 0.000	 0.000	 1.400
4	14	7	 25.800	 0.870	 77.000	 22.000	 0.000	 1.600
4	14	8	 26.200	 0.860	 367.000	 80.000	 0.000	 1.700
4	14	9	 26.500	 0.850	 358.000	 166.000	 0.000	 1.900
4	14	10	 26.700	 0.830	 572.000	 186.000	 0.000	 2.300
4	14	11	 26.800	 0.820	 513.000	 172.000	 0.000	 2.600
4	14	12	 27.000	 0.800	 561.000	 300.000	 150.000	 3.000
4	14	13	 27.200	 0.780	 383.000	 290.000	 150.000	 3.400
4	14	14	 27.300	 0.770	 548.000	 273.000	 150.000	 3.700
4	14	15	 27.500	 0.760	 648.000	 141.000	 150.000	 4.100
4	14	16	 27.200	 0.770	 447.000	 162.000	 150.000	 3.400
4	14	17	 26.800	 0.790	 252.000	 72.000	 150.000	 2.700
4	14	18	 26.500	 0.800	 66.000	 17.000	 150.000	 2.000
4	14	19	 26.200	 0.820	 0.000	 0.000	 150.000	 1.400
4	14	20	 25.800	 0.840	 0.000	 0.000	 150.000	 0.700
4	14	21	 25.500	 0.850	 0.000	 0.000	 0.000	 0.000
4	14	22	 25.800	 0.850	 0.000	 0.000	 0.000	 0.000
4	14	23	 26.200	 0.830	 0.000	 0.000	 0.000	 0.000
4	15	0	 26.500	 0.830	 0.000	 0.000	 0.000	 0.000
4	15	1	 26.800	 0.820	 0.000	 0.000	 0.000	 0.000
4	15	2	 27.200	 0.810	 0.000	 0.000	 0.000	 0.000
4	15	3	 27.500	 0.800	 0.000	 0.000	 0.000	 0.000
4	15	4	 27.300	 0.800	 0.000	 0.000	 0.000	 0.200
4	15	5	 27.200	 0.800	 0.000	 0.000	 0.000	 0.400
4	15	6	 27.000	 0.800	 0.000	 0.000	 0.000	 0.600
4	15	7	 26.800	 0.800	 12.000	 31.000	 0.000	 0.900
4	15	8	 26.700	 0.800	 260.000	 94.000	 0.000	 1.100
4	15	9	 26.500	 0.800	 140.000	 204.000	 0.000	 1.300
4	15	10	 26.300	 0.800	 209.000	 354.000	 0.000	 1.500
4	15	11	 26.200	 0.800	 84.000	 302.000	 0.000	 1.800
4	15	12	 26.000	 0.800	 45.000	 359.000	 0.000	 2.000
4	15	13	 25.800	 0.800	 196.000	 314.000	 0.000	 2.300
4	15	14	 25.700	 0.800	 132.000	 377.000	 0.000	 2.500
4	15	15	 25.500	 0.800	 70.000	 248.000	 0.000	 2.800
4	15	16	 25.200	 0.800	 68.000	 204.000	 0.000	 2.800
4	15	17	 24.800	 0.820	 65.000	 153.000	 0.000	 2.800
4	15	18	 24.500	 0.820	 16.000	 17.000	 0.000	 2.800
4	15	19	 24.200	 0.830	 0.000	 0.000	 0.000	 2.800
4	15	20	 23.800	 0.840	 0.000	 0.000	 0.000	 2.800
4	15	21	 23.500	 0.850	 0.000	 0.000	 200.000	 2.800
4	15	22	 23.300	 0.860	 0.000	 0.000	 200.000	 2.900
4	15	23	 23.200	 0.860	 0.000	 0.000	 200.000	 2.900
4	16	0	 23.000	 0.870	 0.000	 0.000	 150.000	 3.000
4	16	1	 22.800	 0.880	 0.000	 0.000	 150.000	 3.100
4	16	2	 22.700	 0.890	 0.000	 0.000	 150.000	 3.100
4	16	3	 22.500	 0.900	 0.000	 0.000	 140.000	 3.200
4	16	4	 22.500	 0.900	 0.000	 0.000	 140.000	 3.000
4	16	5	 22.500	 0.900	 0.000	 0.000	 140.000	 2.800
4	16	6	 22.500	 0.900	 0.000	 0.000	 140.000	 2.500
4	16	7	 22.500	 0.900	 55.000	 18.000	 140.000	 2.300
4	16	8	 22.500	 0.900	 178.000	 107.000	 140.000	 2.100
4	16	9	 22.500	 0.900	 281.000	 202.000	 140.000	 1.900
4	16	10	 22.700	 0.880	 183.000	 423.000	 140.000	 2.300
4	16	11	 22.800	 0.870	 166.000	 248.000	 140.000	 2.800
4	16	12	 23.000	 0.850	 184.000	 395.000	 140.000	 3.200
4	16	13	 23.200	 0.830	 362.000	 144.000	 140.000	 3.700
4	16	14	 23.300	 0.820	 281.000	 268.000	 140.000	 4.100
4	16	15	 23.500	 0.800	 151.000	 142.000	 140.000	 4.600
4	16	16	 23.500	 0.810	 171.000	 198.000	 140.000	 4.800
4	16	17	 23.500	 0.810	 110.000	 126.000	 140.000	 4.900
4	16	18	 23.500	 0.820	 9.000	 23.000	 140.000	 5.100
4	16	19	 23.500	 0.830	 0.000	 0.000	 140.000	 5.300
4	16	20	 23.500	 0.840	 0.000	 0.000	 140.000	 5.400
4	16	21	 23.500	 0.850	 0.000	 0.000	 170.000	 5.600
4	16	22	 23.500	 0.850	 0.000	 0.000	 170.000	 5.100
4	16	23	 23.600	 0.840	 0.000	 0.000	 170.000	 4.600
4	17	0	 23.600	 0.840	 0.000	 0.000	 0.000	 4.000
4	17	1	 23.600	 0.840	 0.000	 0.000	 0.000	 3.500
4	17	2	 23.600	 0.840	 0.000	 0.000	 0.000	 3.000
4	17	3	 23.700	 0.840	 0.000	 0.000	 0.000	 2.500
4	17	4	 23.700	 0.840	 0.000	 0.000	 0.000	 2.000
4	17	5	 23.700	 0.840	 0.000	 0.000	 0.000	 1.400
4	17	6	 23.800	 0.830	 0.000	 0.000	 0.000	 0.900
4	17	7	 23.800	 0.830	 15.000	 23.000	 0.000	 0.400
4	17	8	 24.200	 0.810	 156.000	 63.000	 0.000	 0.800
4	17	9	 24.500	 0.800	 55.000	 257.000	 0.000	 1.300
4	17	10	 24.800	 0.780	 349.000	 181.000	 0.000	 1.800
4	17	11	 25.200	 0.770	 172.000	 417.000	 0.000	 2.200
4	17	12	 25.500	 0.750	 379.000	 325.000	 360.000	 2.700
4	17	13	 25.800	 0.740	 172.000	 413.000	 360.000	 3.200
4	17	14	 26.200	 0.720	 345.000	 283.000	 360.000	 3.600
4	17	15	 26.500	 0.710	 208.000	 235.000	 360.000	 4.100
4	17	16	 26.300	 0.710	 378.000	 103.000	 360.000	 3.600
4	17	17	 26.200	 0.710	 262.000	 53.000	 360.000	 3.200
4	17	18	 26.000	 0.710	 25.000	 12.000	 100.000	 2.700
4	17	19	 25.800	 0.710	 0.000	 0.000	 100.000	 2.200
4	17	20	 25.700	 0.710	 0.000	 0.000	 100.000	 1.800
4	17	21	 25.500	 0.710	 0.000	 0.000	 0.000	 1.300
4	17	22	 25.000	 0.730	 0.000	 0.000	 0.000	 1.000
4	17	23	 24.600	 0.750	 0.000	 0.000	 0.000	 0.600
4	18	0	 24.100	 0.770	 0.000	 0.000	 0.000	 0.300
4	18	1	 23.700	 0.800	 0.000	 0.000	 0.000	 0.000
4	18	2	 23.300	 0.820	 0.000	 0.000	 0.000	 0.000
4	18	3	 23.000	 0.830	 0.000	 0.000	 0.000	 0.000
4	18	4	 22.700	 0.850	 0.000	 0.000	 0.000	 0.000
4	18	5	 22.300	 0.870	 0.000	 0.000	 0.000	 0.000
4	18	6	 22.000	 0.880	 0.000	 0.000	 0.000	 0.000
4	18	7	 23.000	 0.830	 258.000	 20.000	 0.000	 0.400
4	18	8	 24.000	 0.780	 621.000	 47.000	 0.000	 0.900
4	18	9	 25.000	 0.740	 754.000	 66.000	 0.000	 1.300
4	18	10	 26.000	 0.700	 598.000	 120.000	 0.000	 1.700
4	18	11	 27.000	 0.660	 767.000	 119.000	 0.000	 2.200
4	18	12	 28.000	 0.620	 750.000	 190.000	 360.000	 2.600
4	18	13	 28.300	 0.630	 746.000	 122.000	 360.000	 2.600
4	18	14	 28.700	 0.640	 797.000	 150.000	 360.000	 2.600
4	18	15	 29.000	 0.660	 426.000	 181.000	 160.000	 2.600
4	18	16	 28.000	 0.700	 546.000	 134.000	 160.000	 2.200
4	18	17	 27.000	 0.740	 475.000	 59.000	 160.000	 1.900
4	18	18	 26.000	 0.790	 107.000	 11.000	 180.000	 1.500
4	18	19	 25.700	 0.790	 0.000	 0.000	 180.000	 1.200
4	18	20	 25.300	 0.790	 0.000	 0.000	 180.000	 1.000
4	18	21	 25.000	 0.780	 0.000	 0.000	 180.000	 0.700
4	18	22	 24.700	 0.780	 0.000	 0.000	 180.000	 0.500
4	18	23	 24.300	 0.780	 0.000	 0.000	 180.000	 0.200
4	19	0	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
4	19	1	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
4	19	2	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
4	19	3	 24.000	 0.780	 0.000	 0.000	 0.000	 0.000
4	19	4	 23.700	 0.800	 0.000	 0.000	 0.000	 1.000
4	19	5	 23.300	 0.820	 0.000	 0.000	 0.000	 2.100
4	19	6	 23.000	 0.830	 0.000	 0.000	 80.000	 3.100
4	19	7	 23.700	 0.760	 240.000	 21.000	 80.000	 2.600
4	19	8	 24.300	 0.710	 637.000	 50.000	 80.000	 2.000
4	19	9	 25.000	 0.650	 755.000	 72.000	 20.000	 1.500
4	19	10	 25.300	 0.650	 851.000	 88.000	 20.000	 1.700
4	19	11	 25.700	 0.650	 878.000	 98.000	 20.000	 1.900
4	19	12	 26.000	 0.650	 900.000	 102.000	 20.000	 2.100
4	19	13	 24.700	 0.740	 885.000	 98.000	 20.000	 3.100
4	19	14	 23.300	 0.830	 755.000	 106.000	 20.000	 4.100
4	19	15	 22.000	 0.940	 782.000	 97.000	 150.000	 5.100
4	19	16	 22.500	 0.900	 675.000	 69.000	 150.000	 4.600
4	19	17	 23.000	 0.850	 521.000	 42.000	 150.000	 4.100
4	19	18	 23.500	 0.810	 101.000	 10.000	 150.000	 3.600
4	19	19	 24.000	 0.770	 0.000	 0.000	 150.000	 3.100
4	19	20	 24.500	 0.730	 0.000	 0.000	 150.000	 2.600
4	19	21	 25.000	 0.690	 0.000	 0.000	 130.000	 2.100
4	19	22	 24.700	 0.710	 0.000	 0.000	 130.000	 1.400
4	19	23	 24.300	 0.720	 0.000	 0.000	 130.000	 0.700
4	20	0	 24.000	 0.740	 0.000	 0.000	 0.000	 0.000
4	20	1	 23.700	 0.750	 0.000	 0.000	 0.000	 0.000
4	20	2	 23.300	 0.770	 0.000	 0.000	 0.000	 0.000
4	20	3	 23.000	 0.780	 0.000	 0.000	 0.000	 0.000
4	20	4	 23.000	 0.790	 0.000	 0.000	 0.000	 0.500
4	20	5	 23.000	 0.800	 0.000	 0.000	 0.000	 1.000
4	20	6	 23.000	 0.810	 0.000	 0.000	 0.000	 1.500
4	20	7	 23.000	 0.820	 187.000	 23.000	 0.000	 2.100
4	20	8	 23.000	 0.820	 487.000	 57.000	 0.000	 2.600
4	20	9	 23.000	 0.830	 742.000	 83.000	 10.000	 3.100
4	20	10	 23.700	 0.790	 809.000	 102.000	 10.000	 3.400
4	20	11	 24.300	 0.760	 852.000	 114.000	 10.000	 3.800
4	20	12	 25.000	 0.720	 866.000	 119.000	 10.000	 4.100
4	20	13	 25.700	 0.680	 844.000	 118.000	 10.000	 4.400
4	20	14	 26.300	 0.650	 822.000	 111.000	 10.000	 4.800
4	20	15	 27.000	 0.620	 803.000	 97.000	 160.000	 5.100
4	20	16	 26.300	 0.650	 711.000	 77.000	 160.000	 5.100
4	20	17	 25.700	 0.690	 499.000	 50.000	 160.000	 5.100
4	20	18	 25.000	 0.740	 77.000	 10.000	 170.000	 5.100
4	20	19	 24.800	 0.760	 0.000	 0.000	 170.000	 4.200
4	20	20	 24.700	 0.770	 0.000	 0.000	 170.000	 3.400
4	20	21	 24.500	 0.780	 0.000	 0.000	 170.000	 2.500
4	20	22	 24.300	 0.800	 0.000	 0.000	 170.000	 1.700
4	20	23	 24.200	 0.810	 0.000	 0.000	 170.000	 0.800
4	21	0	 24.000	 0.830	 0.000	 0.000	 0.000	 0.000
4	21	1	 23.700	 0.860	 0.000	 0.000	 0.000	 0.000
4	21	2	 23.300	 0.910	 0.000	 0.000	 0.000	 0.000
4	21	3	 23.000	 0.940	 0.000	 0.000	 0.000	 0.000
4	21	4	 22.700	 0.940	 0.000	 0.000	 0.000	 0.000
4	21	5	 22.300	 0.940	 0.000	 0.000	 0.000	 0.000
4	21	6	 22.000	 0.940	 0.000	 0.000	 0.000	 0.000
4	21	7	 22.700	 0.880	 244.000	 20.000	 0.000	 0.900
4	21	8	 23.300	 0.830	 670.000	 39.000	 0.000	 1.700
4	21	9	 24.000	 0.780	 798.000	 57.000	 360.000	 2.600
4	21	10	 24.300	 0.780	 811.000	 70.000	 360.000	 3.000
4	21	11	 24.700	 0.780	 908.000	 78.000	 360.000	 3.400
4	21	12	 25.000	 0.780	 792.000	 81.000	 360.000	 3.800
4	21	13	 25.300	 0.790	 913.000	 81.000	 360.000	 4.300
